,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
162,2017-12-28 12:20:00,Motivation is when your dreams put on $work clothes. quote picoftheday  ,1,1,0,0,0,0,0.03412318,0.03186725,0.93400955,Neu,0.0022559278,fainvestors
163,2017-12-27 12:20:00,The shortest way to do many things is to do only one thing at a time. quote motivation  ,0,1,0,0,0,1,0.027846832,0.04264306,0.92951006,Neu,-0.014796227,fainvestors
164,2017-12-26 12:20:00,"It's not how much we give but how much love we put into giving. Mother Teresa $quote, $motivation $inspiration  ",1,1,0,0,0,0,0.06272062,0.021083131,0.9161963,Neu,0.041637488,fainvestors
165,2017-12-25 12:20:00,How to... Create Ultra-Secure Passwords That Keep Hackers Away  ,0,1,0,0,0,0,0.061411347,0.029175632,0.90941304,Neu,0.032235716,fainvestors
167,2017-12-24 15:45:01,This is how all Toledo trash talkers feel after AppState Mountaineers 🏈 took them to the wood shed (again) last night. 34-0 FunBelt  TIGMA  sometimestrashtalkersgetwhattheyaskfor  ,1,1,0,0,0,0,0.042360768,0.04727948,0.91035974,Neu,-0.004918713,fainvestors
168,2017-12-24 15:37:01,  But this time it’s different 😉😂.,0,1,0,0,0,2,0.063319944,0.057050794,0.87962925,Neu,0.0062691495,fainvestors
169,2017-12-24 14:15:00,Benjamin Graham  $Investing $quotes $market  ,0,1,0,0,0,0,0.06554137,0.03479554,0.8996631,Neu,0.03074583,fainvestors
170,2017-12-23 14:15:00,Warren Buffett $Investing $quotes $market  ,0,1,0,0,0,2,0.05599958,0.033677623,0.9103228,Neu,0.022321958,fainvestors
171,2017-12-22 12:20:00,Daniel Quinn  $Investing $quotes $market  ,0,1,0,0,0,0,0.053995065,0.033934817,0.9120701,Neu,0.020060249,fainvestors
172,2017-12-21 12:20:00,Warren Buffett  $Investing $quotes $market  ,0,1,0,0,0,0,0.05599958,0.033677623,0.9103228,Neu,0.022321958,fainvestors
173,2017-12-20 12:20:00,Charlie Munger  $Investing $quotes $market  ,0,1,0,0,0,2,0.045583867,0.044035453,0.91038066,Neu,0.0015484132,fainvestors
175,2017-12-19 13:14:05,"Exuberance maybe, I say it’s more of a FOMO market. Sell and you lose, buy and you may lose too.  ",0,1,1,0,0,0,0.049023375,0.0993939,0.85158277,Neu,-0.05037052,fainvestors
177,2017-12-18 12:20:00,Seth Klarman  $Investing $quotes $market  ,0,1,0,0,0,0,0.052231997,0.040431682,0.9073363,Neu,0.011800315,fainvestors
180,2017-12-16 16:49:05," Mostly in-house following ‘08, but some on the fund side. Let’s chat. It’s always good to learn more.",1,1,0,0,0,0,0.07873736,0.013600946,0.9076616,Neu,0.06513642,fainvestors
181,2017-12-16 16:01:05,I agree Eric. I have integrated much of his teaching and methods into my trading as well.  ,1,1,0,1,0,1,0.15910673,0.0104863,0.8304069,Neu,0.14862043,fainvestors
182,2017-12-16 14:15:00,Peter Lynch  $Investing $quotes $market  ,0,1,0,0,0,0,0.055252817,0.03434173,0.91040546,Neu,0.020911086,fainvestors
183,2017-12-15 12:20:00,Seth Klarman  $Investing $quotes $market  ,0,1,0,0,0,0,0.052231997,0.040431682,0.9073363,Neu,0.011800315,fainvestors
184,2017-12-14 23:31:05,Russell often lags Dec 1-15 and rally 15-30. If it continues to be weak through Jan 1 maybe.  ,0,1,0,0,0,0,0.020435916,0.85516065,0.124403454,Neg,-0.8347247,fainvestors
185,2017-12-14 12:20:00,Robert Kiyosaki  $Investing $quotes $market  ,0,1,0,0,1,1,0.062413424,0.046436038,0.8911505,Neu,0.015977386,fainvestors
186,2017-12-13 12:20:01,Warren Buffett  $Investing $quotes $market  ,0,1,0,0,0,0,0.05599958,0.033677623,0.9103228,Neu,0.022321958,fainvestors
188,2017-12-12 12:20:01,"If you don't make mistakes, you're not working on hard enough problems. And that's a big mistake. Frank Wilszek quote inspiration invest  ",0,1,0,0,0,0,0.044339526,0.17507592,0.7805845,Neu,-0.1307364,fainvestors
189,2017-12-11 22:58:04,How does it compare to wage growth? Not everyone is an investor to experience the 🔥$  ,0,1,0,0,0,0,0.09202369,0.03308484,0.87489146,Neu,0.058938853,fainvestors
190,2017-12-11 12:20:01,"Faith is not complacent; faith is action. You don't have faith and wait. When you have faith, you move. quote motivation faith  ",1,1,0,0,0,2,0.034808047,0.041830532,0.92336136,Neu,-0.007022485,fainvestors
191,2017-12-11 02:52:01,Can you imagine a simple spread trade. Up $5k down $5k the next. 😂 someone’s going broke and someone else is buying the penthouse suite... Time will tell.  ,1,1,1,0,0,0,0.033043914,0.6485715,0.31838465,Neg,-0.6155276,fainvestors
193,2017-12-10 15:59:05,Huh? 🤔. I think I’m missing something.  ,0,1,0,0,0,0,0.043134827,0.5335007,0.42336446,Neg,-0.49036583,fainvestors
194,2017-12-10 14:15:00,An investment in knowledge pays the best interest. Benjamin Franklin  $Investing $quotes $market  ,0,1,0,0,0,0,0.06811966,0.01444566,0.9174347,Neu,0.053674,fainvestors
198,2017-12-08 12:20:00,We cannot achieve more in life than what we believe in our heart of hearts we deserve to have. quote inspiration invest  ,0,1,1,0,0,0,0.06471513,0.021838492,0.91344637,Neu,0.04287664,fainvestors
199,2017-12-07 16:50:00,"change I used to say, 'I sure hope things with change.' Then I learned that... quote motivation  ",1,1,0,0,0,1,0.085990995,0.029755905,0.88425314,Neu,0.05623509,fainvestors
200,2017-12-07 16:26:04,"Do you make these common retirement mistakes?   retire, invest, money  ",0,1,0,0,0,0,0.031006314,0.098342896,0.87065077,Neu,-0.06733658,fainvestors
201,2017-12-07 12:20:00,"Love and kindness are never wasted. They always make a difference. They bless the one who receives them, and they bless you, the giver.  ",1,1,0,0,0,1,0.067337535,0.026773036,0.90588945,Neu,0.0405645,fainvestors
202,2017-12-06 12:20:00,"Focus your messages on the results you expect, not on the methods for doing the job. Marty Brounstein quote inspiration invest  ",0,1,0,0,0,1,0.037846986,0.031908434,0.93024457,Neu,0.0059385523,fainvestors
204,2017-12-04 12:20:00,Risk comes from not knowing what you are doing.  Warren Buffett  $Investing $quotes $market  ,0,1,0,0,0,0,0.031753346,0.041179094,0.9270676,Neu,-0.009425748,fainvestors
206,2017-12-03 14:15:00,"When can you retire?   invest. retire, stocks retirement, retiring  ",0,1,1,0,0,0,0.03179716,0.03594276,0.9322601,Neu,-0.0041456,fainvestors
207,2017-12-03 02:43:02,"First value, and now fun. I hope Growth and love don’t live there too. Looks like broke and despair have moved in.  ",1,1,0,0,0,1,0.061987042,0.063255034,0.8747579,Neu,-0.001267992,fainvestors
209,2017-12-01 19:12:01,That would be entertaining  ,0,1,1,0,0,1,0.14455615,0.07559902,0.7798448,Neu,0.06895713,fainvestors
210,2017-12-01 19:10:03,I still have at least 1 scared client. We will see.  ,0,1,1,0,0,2,0.049575895,0.1253108,0.82511336,Neu,-0.0757349,fainvestors
211,2017-12-01 12:20:00,Benjamin Graham  $Investing $quotes $market  ,0,1,0,0,0,0,0.06554137,0.03479554,0.8996631,Neu,0.03074583,fainvestors
212,2017-12-01 03:01:03, I’d be interested in learning more about what you are doing with your biz model. Interesting concept.,0,1,0,0,0,0,0.07810667,0.016483355,0.90541,Neu,0.061623316,fainvestors
215,2017-12-01 01:13:01, how are you playing it?  ,0,1,0,0,0,0,0.03799477,0.046603635,0.9154016,Neu,-0.0086088665,fainvestors
216,2017-11-30 23:39:05,Almost too perfect. Making me want to be a contrarian contrarian. January could be interesting as Momo typically doesn’t work.  ,0,1,1,0,0,0,0.041347027,0.11450586,0.8441471,Neu,-0.07315883,fainvestors
217,2017-11-30 22:58:02,I’m ready to engage with my 9 new followers in the past week. I know them via  ,0,1,0,0,0,0,0.09689882,0.016822314,0.88627887,Neu,0.0800765,fainvestors
218,2017-11-30 20:52:05,"Peter, looks like you got people’s attention with this post. 👍🏼. Did you see WSJ “Even Grandma wants in on the Action” in reference to bitcoin 😳🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️  ",0,1,0,1,0,1,0.085635245,0.018896352,0.89546835,Neu,0.06673889,fainvestors
219,2017-11-30 12:20:00,"Whether it's praise, love, criticism, money, time power...   quote invest  ",0,1,0,0,0,0,0.040934686,0.025751932,0.9333134,Neu,0.015182754,fainvestors
220,2017-11-29 23:22:01,I Agree... H) = most probable outcome. without tax code manipulation politicians can’t adjust our behavior.  ,0,1,1,0,0,1,0.051553287,0.0705839,0.8778629,Neu,-0.019030616,fainvestors
221,2017-11-29 12:20:01,7 Ways to Help You Cut College Costs! Read the Article...    ,0,1,0,0,0,0,0.09182807,0.019850248,0.88832164,Neu,0.071977824,fainvestors
224,2017-11-27 12:20:00,Opportunity is missed by most people because it is dress in overalls and looks like work. $quote    ,1,1,0,0,0,1,0.032684352,0.08635122,0.8809644,Neu,-0.05366687,fainvestors
225,2017-11-26 14:15:00,"Thought: If you are not criticized, you may not be doing much. quote motivation  ",1,1,1,0,0,1,0.04513369,0.14837635,0.8064899,Neu,-0.10324265,fainvestors
226,2017-11-25 14:15:03,"Need to remember this one: The key is not to prioritize what is on the schedule, but to schedule your priorities. motivate quote  ",0,1,0,0,0,0,0.05370652,0.017809024,0.92848444,Neu,0.035897493,fainvestors
227,2017-11-24 12:20:00,Happiness doesn't depend on what we have... $quote    ,0,1,0,0,0,0,0.05725869,0.024174506,0.91856676,Neu,0.033084184,fainvestors
228,2017-11-23 12:20:00,Stream vs. Rock - Stream always wins. Why you ask?  Motivation  ,0,1,0,0,0,0,0.067122474,0.021790987,0.91108656,Neu,0.045331486,fainvestors
229,2017-11-22 15:10:00,"Wow, some days it's better to be lucky than good. Like when you buy a stock and the next day it's up 10% on the open.  luckylife thankful",0,1,0,0,0,0,0.20508625,0.018029591,0.77688414,Neu,0.18705666,fainvestors
230,2017-11-22 12:20:00,"Whether it's praise, love, criticism, money, time, power, punishment, space, sorrow, laughter... quote $spy    ",0,1,0,0,0,0,0.037200917,0.030603975,0.9321952,Neu,0.0065969415,fainvestors
233,2017-11-20 19:25:01,Insurance and lawyers 🤷🏼‍♂️  ,0,1,0,0,0,0,0.027807875,0.031518135,0.940674,Neu,-0.0037102606,fainvestors
234,2017-11-20 12:20:00,A real decision is measured by the fact... quote  ,1,1,0,0,0,0,0.062108446,0.028541684,0.90934986,Neu,0.03356676,fainvestors
235,2017-11-18 14:15:00,"There is little difference in the people, but that little difference makes a big difference... $quote    ",0,1,0,0,0,0,0.09189992,0.02505557,0.88304454,Neu,0.066844344,fainvestors
236,2017-11-18 01:53:05,"Dave, I don’t disagree... but there are at 4 Tesla’s and one plug in Volvo SUV in my neighborhood. No volts or other electrics. I don’t have and do not intend to have a $tsla position right now, but people are buying their cars.  ",0,1,0,3,0,0,0.06217144,0.05331859,0.88451,Neu,0.008852851,fainvestors
237,2017-11-18 00:09:02,"Better “branding” for Tesla right now. Have to compete on one area of influence: price, convenience or quality. Which one is $tsla which one is $gm, etc?  ",0,1,0,1,0,0,0.041224282,0.024391403,0.9343843,Neu,0.016832879,fainvestors
238,2017-11-17 20:27:00,It's not how much we give but how much love we put into giving. motivation quote  ,1,1,0,0,0,0,0.05086876,0.02051741,0.92861384,Neu,0.03035135,fainvestors
240,2017-11-17 12:47:00,There is only one you... Don't change just because you're outnumbered! -- Charles Swindoll lifelesson motivation selflove  ,0,1,0,0,0,2,0.04614408,0.04885838,0.9049976,Neu,-0.0027143024,fainvestors
241,2017-11-17 12:20:00,"As soon as you trust yourself, you will know how to live. Johann Wolfgang von Goethe life, trust quote follow  ",0,1,1,0,0,1,0.053978145,0.025460571,0.92056125,Neu,0.028517574,fainvestors
242,2017-11-16 21:39:00,Few of us ever live in the present. We are forever anticipating what is to come or remebering what has gone. -- Louis L'Amour quote life follow  ,1,1,0,0,1,1,0.03953182,0.050034765,0.9104334,Neu,-0.010502946,fainvestors
243,2017-11-16 20:27:00,"Of all the gifts You have offered to God, Your happiness-gift He treasures most. -- Sri Chinmoy quote God Love  ",1,1,0,0,0,0,0.08919021,0.017863018,0.8929468,Neu,0.07132719,fainvestors
244,2017-11-16 16:50:00,The only place where your dreams become impossible is in your own thinking. -- Robert H. Schuller quote retweet motivation  ,0,1,0,0,1,0,0.025953475,0.06906413,0.90498245,Neu,-0.043110657,fainvestors
245,2017-11-16 14:03:00,"They always say time changes things, but you actually have to change them yourself. -- Andy Warhol quote life follow  ",0,1,0,0,0,1,0.028993526,0.06171046,0.90929604,Neu,-0.03271693,fainvestors
246,2017-11-16 12:47:00,"Love is a force more formidable than any other. It is invisible, it cannot be seen or measured, yet it is powerful enough to transform you in a moment, and offer you more joy than any material possession could. -- Barbara DeAngelis love quote follow  ",1,1,1,0,0,0,0.046100643,0.029635943,0.92426336,Neu,0.016464699,fainvestors
247,2017-11-16 12:20:00,"Many of our fears are tissue paper thin, and a single courageous step would carry us clear through them. -- Brendan Francis quote life motivation  ",0,1,1,0,0,0,0.08130644,0.021705566,0.896988,Neu,0.059600875,fainvestors
248,2017-11-15 22:36:02,29 weekly followers. 37 unfollowers. Crowdfire doesn't miss a trick - via  ,0,1,0,0,0,0,0.08983996,0.020846616,0.8893134,Neu,0.068993345,fainvestors
249,2017-11-15 21:39:00,"It has to start someplace, it has to start sometime, what better place than here, what better time than now. -- Mellow Yellow quote life motivation  ",0,1,0,0,0,1,0.039278917,0.030865405,0.92985564,Neu,0.008413512,fainvestors
250,2017-11-15 21:02:05,  At least now I know why my twitter feed is full of Trump drinking water.,0,1,0,0,0,0,0.046518728,0.04693358,0.9065476,Neu,-0.00041485205,fainvestors
251,2017-11-15 20:50:02,"Herik, just a few more big calls and you may hit your goal. Congratulations on the follows.  ",0,1,1,0,1,1,0.40527597,0.013853714,0.5808704,Neu,0.39142227,fainvestors
252,2017-11-15 20:27:00,The most valuable thing you can make is a mistake - you can't learn anything from being perfect. Adam Osborne quote life motivation  ,0,1,1,0,0,0,0.033703066,0.1610062,0.8052907,Neu,-0.12730312,fainvestors
253,2017-11-15 16:50:00,"Whatever you want to do, do it now. There are only so many tomorrows. Michael Landon quote life motivation  ",0,1,0,0,0,0,0.03268872,0.041965645,0.92534566,Neu,-0.0092769265,fainvestors
254,2017-11-15 14:03:00,Millions long for immortality who don't know what to do with themselves on a rainy Sunday afternoon. Susan Ertz quote life motivation  ,0,1,0,0,0,0,0.027472198,0.09938246,0.8731454,Neu,-0.07191026,fainvestors
255,2017-11-15 12:47:00,"What you believe yourself to be, you are. Claude M. Bristol quote life motivation  ",0,1,0,0,0,0,0.041040238,0.03128471,0.927675,Neu,0.009755529,fainvestors
256,2017-11-15 12:20:00,The one thing that matters is effort. Antoine de Saint-Expery quote life motivation  ,0,1,0,0,0,0,0.038242295,0.025139907,0.93661785,Neu,0.013102388,fainvestors
257,2017-11-14 21:39:00,"It's not enough t aim; you must hit. Italian Proverb motivation, lifelesson, life  ",0,1,1,0,0,0,0.034008205,0.08415426,0.8818375,Neu,-0.05014606,fainvestors
258,2017-11-14 12:20:01,"Love is not only something you feel, It is something you do. love motivation picoftheday  ",0,1,0,0,0,1,0.048091307,0.022049187,0.9298596,Neu,0.02604212,fainvestors
259,2017-11-13 12:20:00,Don't limit yourself... ...You can go as far and your mind lets you. motivation quote follow  ,0,1,1,0,0,1,0.043064665,0.030928237,0.92600715,Neu,0.012136428,fainvestors
261,2017-11-11 14:15:00,The bad news: there is no key to the universe. The good news: it was never locked. quote motivation  ,1,1,0,0,2,0,0.033904016,0.06575181,0.90034425,Neu,-0.031847797,fainvestors
262,2017-11-10 12:20:00,Motivation is when your dreams put on $work clothes. quote picoftheday  ,1,1,0,0,0,0,0.03412318,0.03186725,0.93400955,Neu,0.0022559278,fainvestors
263,2017-11-09 12:20:00,The shortest way to do many things is to do only one thing at a time. quote motivation  ,0,1,0,1,0,2,0.027846832,0.04264306,0.92951006,Neu,-0.014796227,fainvestors
264,2017-11-08 23:49:00,Guess it depends... we’re your political feeling bullish or bearish.  ,0,1,0,0,0,0,0.04683729,0.15712665,0.7960361,Neu,-0.110289365,fainvestors
265,2017-11-08 12:20:00,"It's not how much we give but how much love we put into giving. Mother Teresa $quote, $motivation $inspiration  ",1,1,0,0,0,0,0.06272062,0.021083131,0.9161963,Neu,0.041637488,fainvestors
266,2017-11-07 16:50:00,How to... Create Ultra-Secure Passwords That Keep Hackers Away  ,0,1,0,0,0,0,0.061411347,0.029175632,0.90941304,Neu,0.032235716,fainvestors
267,2017-11-07 14:03:00,Netflix is staring at higher content costs as Disney and Fox hold merger talks  ,0,1,0,0,0,0,0.3206778,0.5980256,0.08129658,Neg,-0.27734783,fainvestors
268,2017-11-07 13:21:03,Okay. Staying close to your roots. I can appreciate that. I just went to schools wearing black and gold so I never had to worry.  ,1,1,1,0,0,1,0.091554314,0.03476849,0.8736772,Neu,0.056785826,fainvestors
269,2017-11-07 13:18:04,It’s like photoshop for 200 year old paintings.  ,0,1,0,0,0,0,0.034597524,0.035699632,0.9297028,Neu,-0.0011021085,fainvestors
270,2017-11-07 13:15:01, are you more Tribe or Blue Hen? 🤔 or is that a loaded question that’s going to cause a stir at the office 😁,0,1,0,1,0,0,0.03682805,0.08909658,0.87407535,Neu,-0.052268535,fainvestors
273,2017-11-07 13:09:02,Anything can work once. I think it’s the ongoing success of such practice that seems odd 🤔🤷🏼‍♂️  ,0,1,1,0,0,0,0.03967675,0.53436184,0.42596138,Neg,-0.49468508,fainvestors
276,2017-11-07 12:47:00,"Asian shares probe 10-year high, oil edges down after rally  ",0,1,0,0,0,0,0.042889465,0.9396692,0.017441362,Neg,-0.8967797,fainvestors
277,2017-11-07 12:20:00,Adidas just launched a new shopping app that learns what you like  ,1,1,0,0,0,0,0.19584464,0.009068109,0.7950873,Neu,0.18677652,fainvestors
278,2017-11-06 18:48:05,I’m digging a $FOXA $DIS deal. It will expand the Disney platform for their online push. $DIS is making the right moves for future Stocks,0,1,1,0,0,0,0.76128346,0.0073905946,0.23132598,Pos,0.75389284,fainvestors
279,2017-11-06 12:20:02,Benjamin Graham  $Investing $quotes $market  ,0,1,0,0,0,0,0.06554137,0.03479554,0.8996631,Neu,0.03074583,fainvestors
280,2017-11-05 19:08:04,Q: who’s name is on the jersey? Your or another grown man’s name? EaglesRLegitThisYr  ,0,1,0,0,0,0,0.023572588,0.04445439,0.93197304,Neu,-0.0208818,fainvestors
281,2017-11-05 14:15:00,Warren Buffett $Investing $quotes $market  ,0,1,0,0,1,0,0.05599958,0.033677623,0.9103228,Neu,0.022321958,fainvestors
282,2017-11-05 02:11:05,Well F) is truly a “never gonna happen”. They can’t control errr “motivate” our actions and behaviors with a flat tax.  ,0,1,1,0,0,0,0.050179277,0.09568536,0.8541353,Neu,-0.045506086,fainvestors
283,2017-11-04 13:15:00,Daniel Quinn  $Investing $quotes $market  ,0,1,0,0,0,0,0.053995065,0.033934817,0.9120701,Neu,0.020060249,fainvestors
284,2017-11-04 00:25:01,"😂 Yes, that’s about how I imagine it would feel right about now. 🏋🏻‍♂️🐂 stocks  ",0,1,1,0,0,0,0.057590358,0.028501458,0.9139082,Neu,0.0290889,fainvestors
286,2017-11-03 11:20:00,Warren Buffett  $Investing $quotes $market  ,0,1,0,0,0,2,0.05599958,0.033677623,0.9103228,Neu,0.022321958,fainvestors
287,2017-11-02 19:21:04,"If you have to ask, it’s too early 😉. ChristmasSeasonStartsTomorrow  ",1,1,0,0,0,1,0.020830335,0.08988723,0.8892824,Neu,-0.0690569,fainvestors
289,2017-11-02 11:20:00,Charlie Munger  $Investing $quotes $market  ,0,1,0,0,1,0,0.045583867,0.044035453,0.91038066,Neu,0.0015484132,fainvestors
290,2017-11-01 11:20:00,Seth Klarman  $Investing $quotes $market  ,0,1,0,0,0,0,0.052231997,0.040431682,0.9073363,Neu,0.011800315,fainvestors
293,2017-10-30 11:20:01,Peter Lynch  $Investing $quotes $market  ,0,1,0,0,0,0,0.055252817,0.03434173,0.91040546,Neu,0.020911086,fainvestors
294,2017-10-29 13:15:00,Seth Klarman  $Investing $quotes $market  ,0,1,0,0,0,1,0.052231997,0.040431682,0.9073363,Neu,0.011800315,fainvestors
295,2017-10-28 19:32:03,If you are having a good weekend hit the ❤️ button weekendmood,1,1,0,0,0,1,0.047190685,0.043062523,0.9097468,Neu,0.004128162,fainvestors
296,2017-10-28 14:15:01,Robert Kiyosaki  $Investing $quotes $market  ,0,1,0,0,0,0,0.062413424,0.046436038,0.8911505,Neu,0.015977386,fainvestors
297,2017-10-27 14:03:01,Warren Buffett  $Investing $quotes $market  ,0,1,0,0,0,0,0.05599958,0.033677623,0.9103228,Neu,0.022321958,fainvestors
298,2017-10-27 12:47:01,Amazon Revenue Rises 34%  ,0,1,0,0,0,0,0.9001216,0.05207237,0.047806054,Pos,0.8480493,fainvestors
300,2017-10-26 12:20:00,"If you don't make mistakes, you're not working on hard enough problems. And that's a big mistake. Frank Wilszek quote inspiration invest  ",0,1,0,0,0,1,0.044339526,0.17507592,0.7805845,Neu,-0.1307364,fainvestors
301,2017-10-25 12:20:01,"Faith is not complacent; faith is action. You don't have faith and wait. When you have faith, you move. quote motivation faith  ",1,1,0,0,0,0,0.034808047,0.041830532,0.92336136,Neu,-0.007022485,fainvestors
302,2017-10-24 12:20:00,An investment in knowledge pays the best interest. Benjamin Franklin  $Investing $quotes $market  ,0,1,0,0,1,0,0.06811966,0.01444566,0.9174347,Neu,0.053674,fainvestors
304,2017-10-22 14:15:00,We cannot achieve more in life than what we believe in our heart of hearts we deserve to have. quote inspiration invest  ,0,1,1,0,0,0,0.06471513,0.021838492,0.91344637,Neu,0.04287664,fainvestors
305,2017-10-21 20:54:00,"Love and kindness are never wasted. They always make a difference. They bless the one who receives them, and they bless you, the giver.  ",1,1,0,0,0,0,0.067337535,0.026773036,0.90588945,Neu,0.0405645,fainvestors
306,2017-10-21 14:15:00,Trump Signals Yellen Still a Top Fed Candidate After Meeting This Week  ,0,1,0,0,0,0,0.29895735,0.030256532,0.6707861,Neu,0.2687008,fainvestors
307,2017-10-20 12:20:01,"Focus your messages on the results you expect, not on the methods for doing the job. Marty Brounstein quote inspiration invest  ",0,1,0,0,0,0,0.037846986,0.031908434,0.93024457,Neu,0.0059385523,fainvestors
309,2017-10-20 02:11:01,Today was like yesterday and the day before and the day before that and the day before that... until one day it isn’t. StockMarketInsights  ,1,1,0,0,0,0,0.023743307,0.08223617,0.8940205,Neu,-0.05849286,fainvestors
311,2017-10-18 12:20:01,Risk comes from not knowing what you are doing.  Warren Buffett  $Investing $quotes $market  ,0,1,0,0,0,0,0.031753346,0.041179094,0.9270676,Neu,-0.009425748,fainvestors
312,2017-10-18 02:28:01,Cool seeing Kyrie to Taytum for his first NBA score  DukeintheNBA GoDuke,0,1,0,0,0,0,0.22923636,0.021838581,0.7489251,Neu,0.20739779,fainvestors
314,2017-10-17 12:20:01,"When can you retire?   invest. retire, stocks retirement, retiring  ",0,1,1,0,0,0,0.03179716,0.03594276,0.9322601,Neu,-0.0041456,fainvestors
316,2017-10-15 14:15:00,Benjamin Graham  $Investing $quotes $market  ,0,1,0,0,0,0,0.06554137,0.03479554,0.8996631,Neu,0.03074583,fainvestors
317,2017-10-14 14:15:00,"Whether it's praise, love, criticism, money, time power...   quote invest  ",0,1,0,0,0,0,0.040934686,0.025751932,0.9333134,Neu,0.015182754,fainvestors
318,2017-10-13 12:20:00,7 Ways to Help You Cut College Costs! Read the Article...    ,0,1,0,0,0,0,0.09182807,0.019850248,0.88832164,Neu,0.071977824,fainvestors
319,2017-10-12 14:47:04,"Matin, this is great. 👍🏼  ",0,1,0,0,0,1,0.7490254,0.010766156,0.24020846,Pos,0.73825926,fainvestors
321,2017-10-11 16:50:00,"Thought: If you are not criticized, you may not be doing much. quote motivation  ",1,1,1,0,0,0,0.04513369,0.14837635,0.8064899,Neu,-0.10324265,fainvestors
322,2017-10-11 14:03:00,"Need to remember this one: The key is not to prioritize what is on the schedule, but to schedule your priorities. motivate quote  ",0,1,0,0,0,0,0.05370652,0.017809024,0.92848444,Neu,0.035897493,fainvestors
323,2017-10-11 12:47:00,Happiness doesn't depend on what we have... $quote    ,0,1,0,0,0,0,0.05725869,0.024174506,0.91856676,Neu,0.033084184,fainvestors
324,2017-10-11 12:20:00,Stream vs. Rock - Stream always wins. Why you ask?  Motivation  ,0,1,0,0,0,0,0.067122474,0.021790987,0.91108656,Neu,0.045331486,fainvestors
325,2017-10-10 21:39:01,"Whether it's praise, love, criticism, money, time, power, punishment, space, sorrow, laughter... quote $spy    ",0,1,0,0,0,1,0.037200917,0.030603975,0.9321952,Neu,0.0065969415,fainvestors
327,2017-10-10 16:50:01,A real decision is measured by the fact... quote  ,1,1,0,0,0,0,0.062108446,0.028541684,0.90934986,Neu,0.03356676,fainvestors
329,2017-10-10 12:47:00,GM's Conundrum: Too Many Factories Making Slow-Selling Cars  ,0,1,0,0,0,0,0.009811145,0.9328912,0.057297662,Neg,-0.92308,fainvestors
330,2017-10-10 12:20:00,AIG says it could see $3 billion in losses from hurricanes  ,0,1,1,0,0,0,0.010371082,0.9659877,0.023641309,Neg,-0.9556166,fainvestors
331,2017-10-09 21:39:00,"There is little difference in the people, but that little difference makes a big difference... $quote    ",0,1,0,0,0,0,0.09189992,0.02505557,0.88304454,Neu,0.066844344,fainvestors
332,2017-10-09 20:27:00,It's not how much we give but how much love we put into giving. motivation quote  ,1,1,0,0,0,0,0.05086876,0.02051741,0.92861384,Neu,0.03035135,fainvestors
334,2017-10-09 14:03:00,"change I used to say, 'I sure hope things with change.' Then I learned that... quote motivation  ",1,1,0,0,0,0,0.085990995,0.029755905,0.88425314,Neu,0.05623509,fainvestors
335,2017-10-09 12:47:00,"Love is not only something you feel, It is something you do. love motivation picoftheday  ",0,1,0,0,0,0,0.048091307,0.022049187,0.9298596,Neu,0.02604212,fainvestors
336,2017-10-09 12:20:00,Don't limit yourself... ...You can go as far and your mind lets you. motivation quote follow  ,0,1,1,0,0,0,0.043064665,0.030928237,0.92600715,Neu,0.012136428,fainvestors
338,2017-10-08 14:15:00,The bad news: there is no key to the universe. The good news: it was never locked. quote motivation  ,1,1,0,0,0,0,0.033904016,0.06575181,0.90034425,Neu,-0.031847797,fainvestors
339,2017-10-07 20:54:00,Motivation is when your dreams put on $work clothes. quote picoftheday  ,1,1,0,0,0,0,0.03412318,0.03186725,0.93400955,Neu,0.0022559278,fainvestors
340,2017-10-07 14:15:00,The shortest way to do many things is to do only one thing at a time. quote motivation  ,0,1,0,0,0,0,0.027846832,0.04264306,0.92951006,Neu,-0.014796227,fainvestors
341,2017-10-06 21:39:00,"It's not how much we give but how much love we put into giving. Mother Teresa $quote, $motivation $inspiration  ",1,1,0,0,0,0,0.06272062,0.021083131,0.9161963,Neu,0.041637488,fainvestors
342,2017-10-06 20:27:00,How to... Create Ultra-Secure Passwords That Keep Hackers Away  ,0,1,0,0,0,0,0.061411347,0.029175632,0.90941304,Neu,0.032235716,fainvestors
343,2017-10-06 16:50:00,Costco has two new weapons in its battle against Amazon (COST)  ,0,1,0,0,0,0,0.28284216,0.009961264,0.7071966,Neu,0.27288088,fainvestors
344,2017-10-06 14:51:05,"Stmt: Your taxes are going down. If so, what’s your next financial move? taxes investing  ",1,1,0,0,0,0,0.025291469,0.5969392,0.37776926,Neg,-0.57164776,fainvestors
345,2017-10-06 14:48:02,"Just saying... auto messages are a PITA. If you use them, stop. That’s all. TIA",0,1,0,0,0,0,0.02322013,0.38901106,0.5877688,Neu,-0.36579093,fainvestors
346,2017-10-06 14:03:00,Benjamin Graham  $Investing $quotes $market  ,0,1,0,1,0,0,0.06554137,0.03479554,0.8996631,Neu,0.03074583,fainvestors
347,2017-10-06 12:47:00,Warren Buffett $Investing $quotes $market  ,0,1,0,0,1,0,0.05599958,0.033677623,0.9103228,Neu,0.022321958,fainvestors
