,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
113,2020-06-25 12:58:04,Facebook $FB breakout stats  ,0,0,0,0,0,0,0.13357757,0.03233723,0.83408517,Neu,0.10124034,breakoutstocks
114,2020-06-17 02:16:03,What usually happens after Apple $AAPL breaks out?  ,0,1,0,0,1,0,0.02286356,0.2938744,0.683262,Neu,-0.27101085,breakoutstocks
115,2020-06-10 12:52:03,Facebook $FB breakout stats  ,0,0,0,0,0,1,0.13357757,0.03233723,0.83408517,Neu,0.10124034,breakoutstocks
116,2020-06-10 09:11:05,Apple $AAPL breakout stats  ,0,0,0,0,1,0,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
117,2020-06-09 02:27:01,Apple $AAPL breakout stats  ,0,0,0,0,3,2,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
118,2020-06-05 22:03:02,Facebook $FB breakout stats  ,0,0,0,0,0,1,0.13357757,0.03233723,0.83408517,Neu,0.10124034,breakoutstocks
119,2020-06-05 12:57:00,What usually happens after Apple $AAPL breaks out?  ,0,1,0,0,0,0,0.02286356,0.2938744,0.683262,Neu,-0.27101085,breakoutstocks
120,2020-06-02 07:46:00,Facebook $FB breakout stats  ,0,0,0,0,0,1,0.13357757,0.03233723,0.83408517,Neu,0.10124034,breakoutstocks
121,2020-05-29 07:15:05,Apple $AAPL breakout stats  ,0,0,0,0,1,1,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
122,2020-05-27 05:56:04,Facebook $FB breakout stats  ,0,0,0,0,0,0,0.13357757,0.03233723,0.83408517,Neu,0.10124034,breakoutstocks
123,2020-05-22 03:15:00,Apple $AAPL breakout stats  ,0,0,0,0,2,0,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
124,2020-05-16 02:12:00,What usually happens after Apple $AAPL breaks out?  ,0,1,0,0,1,1,0.02286356,0.2938744,0.683262,Neu,-0.27101085,breakoutstocks
125,2020-05-14 22:03:05,Facebook $FB breakout stats  ,0,0,0,0,1,1,0.13357757,0.03233723,0.83408517,Neu,0.10124034,breakoutstocks
126,2020-05-09 13:11:03,Apple $AAPL breakout stats  ,0,0,0,0,2,1,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
127,2020-05-08 13:06:01,Apple $AAPL breakout stats  ,0,0,0,0,0,1,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
128,2020-05-07 12:22:05,Facebook $FB breakout stats  ,0,0,0,0,0,1,0.13357757,0.03233723,0.83408517,Neu,0.10124034,breakoutstocks
129,2020-05-05 12:20:00,What usually happens after Facebook $FB breaks out?  ,0,1,0,0,0,1,0.025029182,0.23424469,0.7407261,Neu,-0.2092155,breakoutstocks
130,2020-04-29 02:27:04,Apple $AAPL breakout stats  ,0,0,0,0,0,0,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
131,2020-04-27 19:48:00,"New breakout highs for $F, $LVS, $PENN, $BBBY, $IWM, $SPY, $YTEN  ",0,0,0,0,0,0,0.8172671,0.024602544,0.15813033,Pos,0.7926646,breakoutstocks
132,2020-04-25 02:34:03,Apple $AAPL breakout stats  ,0,0,0,0,1,1,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
